Date,is_rebalance_day,gross_return,turnover,trading_cost,net_return,selected_tickers
2024-12-17,True,0.006599899381399155,1.0,0.0015,0.005099899381399155,"HDB,FPT,SSI,GVR,HPG"
2024-12-18,True,-0.0011371176224201918,1.2000000476837158,0.0018000000715255738,-0.002937117693945766,"PNJ,HDB,SSI,SAB,KDH"
2024-12-19,True,-0.0017889378359541297,0.800000011920929,0.0012000000178813935,-0.0029889378538355232,"VHM,HDB,SSI,PNJ,TPB"
2024-12-20,True,0.00120466947555542,0.4000000059604645,0.0006000000089406968,0.0006046694666147232,"PNJ,HDB,SAB,VHM,SSI"
2024-12-23,True,-0.0006652541924268007,0.4000000059604645,0.0006000000089406968,-0.0012652542013674975,"PNJ,VHM,TPB,HDB,SSI"
2024-12-24,True,0.012259550392627716,0.800000011920929,0.0012000000178813935,0.011059550374746322,"SSI,VHM,HDB,KDH,PDR"
2024-12-25,True,0.006398230791091919,1.2000000476837158,0.0018000000715255738,0.004598230719566345,"VHM,KDH,NVL,STB,BID"
2024-12-26,True,-0.004459383897483349,1.2000000476837158,0.0018000000715255738,-0.006259383969008923,"KDH,NVL,MWG,VNM,VRE"
2024-12-27,True,0.0037994910962879658,0.800000011920929,0.0012000000178813935,0.0025994910784065722,"KDH,NVL,VNM,GAS,STB"
2024-12-30,True,-0.010763169266283512,0.800000011920929,0.0012000000178813935,-0.011963169284164906,"NVL,VNM,BID,GVR,STB"
2024-12-31,True,0.007304204627871513,0.800000011920929,0.0012000000178813935,0.006104204609990119,"NVL,MWG,VRE,BID,STB"
2025-01-02,True,-0.017593583092093468,0.4000000059604645,0.0006000000089406968,-0.018193583101034163,"STB,MWG,VRE,CTG,BID"
2025-01-03,True,-0.009979400783777237,0.800000011920929,0.0012000000178813935,-0.011179400801658631,"STB,VRE,TPB,MWG,NVL"
2025-01-06,True,0.008403170853853226,1.2000000476837158,0.0018000000715255738,0.006603170782327652,"STB,VPB,TPB,CTG,MBB"
2025-01-07,True,0.004777751863002777,1.2000000476837158,0.0018000000715255738,0.002977751791477203,"STB,MBB,MWG,VRE,NVL"
2025-01-08,True,-0.004753316752612591,1.2000000476837158,0.0018000000715255738,-0.006553316824138165,"VRE,TPB,VPB,VCB,MWG"
2025-01-09,True,-0.014089779928326607,0.800000011920929,0.0012000000178813935,-0.015289779946208,"NVL,VRE,VIC,TPB,VPB"
2025-01-10,True,0.004859186243265867,1.6000001430511475,0.002400000214576721,0.002459186028689146,"MSN,VHM,VIC,MBB,PLX"
2025-01-13,True,-0.013204975053668022,1.6000001430511475,0.002400000214576721,-0.015604975268244742,"MBB,BID,VRE,TPB,GVR"
2025-01-14,True,0.007291723974049091,1.6000001430511475,0.002400000214576721,0.00489172375947237,"NVL,BID,VHM,VIC,FPT"
2025-01-15,True,0.002196410670876503,1.2000000476837158,0.0018000000715255738,0.00039641059935092916,"VRE,PLX,VHM,BID,TPB"
2025-01-16,True,0.005120116285979748,0.800000011920929,0.0012000000178813935,0.003920116268098354,"PDR,VHM,BID,PLX,HPG"
2025-01-17,True,-0.009080595336854458,1.2000000476837158,0.0018000000715255738,-0.010880595408380031,"NVL,VHM,PLX,POW,VNM"
2025-01-20,True,-0.003280350938439369,0.800000011920929,0.0012000000178813935,-0.004480350956320763,"PLX,POW,VHM,VIC,VRE"
2025-01-21,True,-0.01649520918726921,0.800000011920929,0.0012000000178813935,-0.017695209205150605,"POW,PLX,NVL,VHM,PDR"
2025-01-22,True,0.0027141862083226442,1.2000000476837158,0.0018000000715255738,0.0009141861367970704,"PLX,BVH,VHM,VIC,VJC"
2025-01-23,True,0.0016437949379906058,0.4000000059604645,0.0006000000089406968,0.001043794929049909,"PLX,BVH,VHM,VJC,VCB"
2025-01-24,True,-0.005596999078989029,1.2000000476837158,0.0018000000715255738,-0.007396999150514603,"BVH,MWG,TPB,PLX,POW"
2025-02-03,True,0.013940131291747093,0.800000011920929,0.0012000000178813935,0.0127401312738657,"BVH,PLX,PDR,SSI,MWG"
2025-02-04,True,-0.0014955634251236916,1.2000000476837158,0.0018000000715255738,-0.0032955634966492656,"BVH,HDB,CTG,STB,MWG"
2025-02-05,True,0.005058964714407921,1.2000000476837158,0.0018000000715255738,0.003258964642882347,"HDB,KDH,PDR,MWG,TCB"
2025-02-06,True,0.006324237212538719,0.800000011920929,0.0012000000178813935,0.005124237194657325,"HDB,MWG,BVH,TCB,SSI"
2025-02-07,True,-0.015521909110248089,1.2000000476837158,0.0018000000715255738,-0.017321909181773662,"PDR,HDB,GVR,MSN,MWG"
2025-02-10,True,-0.0006500988965854049,0.4000000059604645,0.0006000000089406968,-0.0012500989055261016,"PDR,GVR,HDB,MSN,SSI"
2025-02-11,True,-0.0026622172445058823,0.4000000059604645,0.0006000000089406968,-0.0032622172534465792,"HDB,NVL,PDR,GVR,MSN"
2025-02-12,True,0.004878833889961243,0.0,0.0,0.004878833889961243,"HDB,PDR,NVL,GVR,MSN"
2025-02-13,True,0.011062750592827797,0.4000000059604645,0.0006000000089406968,0.0104627505838871,"NVL,PDR,HDB,STB,GVR"
2025-02-14,True,-0.007612739689648151,0.800000011920929,0.0012000000178813935,-0.008812739707529545,"NVL,CTG,PDR,MSN,STB"
2025-02-17,True,0.006676672026515007,0.4000000059604645,0.0006000000089406968,0.00607667201757431,"NVL,CTG,MSN,TCB,STB"
2025-02-18,True,0.0074041662737727165,0.800000011920929,0.0012000000178813935,0.0062041662558913226,"NVL,CTG,POW,TPB,STB"
2025-02-19,True,0.012602647766470909,0.800000011920929,0.0012000000178813935,0.011402647748589515,"NVL,POW,BVH,PLX,CTG"
2025-02-20,True,0.006672215182334185,0.4000000059604645,0.0006000000089406968,0.006072215173393488,"NVL,POW,PLX,BVH,TPB"
2025-02-21,True,-0.0011657446157187223,0.4000000059604645,0.0006000000089406968,-0.001765744624659419,"BVH,POW,NVL,PLX,GVR"
2025-02-24,True,-0.009837728925049305,0.4000000059604645,0.0006000000089406968,-0.010437728933990002,"BVH,PLX,POW,HDB,GVR"
2025-02-25,True,0.0025718878023326397,0.4000000059604645,0.0006000000089406968,0.0019718877933919427,"BVH,GVR,NVL,HDB,PLX"
2025-02-26,True,0.0049432674422860146,0.4000000059604645,0.0006000000089406968,0.004343267433345318,"BVH,PLX,NVL,GVR,VHM"
2025-02-27,True,0.005149831995368004,0.800000011920929,0.0012000000178813935,0.00394983197748661,"GVR,BVH,VPB,VRE,PLX"
2025-02-28,True,-0.0013587451539933681,1.6000001430511475,0.002400000214576721,-0.0037587453685700893,"FPT,VNM,GVR,NVL,SAB"
2025-03-03,True,-0.001541652949526906,0.800000011920929,0.0012000000178813935,-0.0027416529674082995,"VHM,VNM,GVR,FPT,SSI"
2025-03-04,True,-0.008154445327818394,1.2000000476837158,0.0018000000715255738,-0.009954445399343967,"HPG,MWG,NVL,GVR,FPT"
2025-03-05,True,0.02111642062664032,1.2000000476837158,0.0018000000715255738,0.019316420555114747,"PDR,NVL,GVR,PNJ,SSI"
2025-03-06,True,0.003619481110945344,0.800000011920929,0.0012000000178813935,0.0024194810930639504,"NVL,PDR,MWG,HPG,GVR"
2025-03-07,True,0.0008875883650034666,0.4000000059604645,0.0006000000089406968,0.00028758835606276984,"PDR,HPG,NVL,MWG,VHM"
2025-03-10,True,0.0076533108949661255,0.4000000059604645,0.0006000000089406968,0.0070533108860254285,"NVL,MWG,VRE,VHM,PDR"
2025-03-11,True,0.002155723050236702,0.800000011920929,0.0012000000178813935,0.0009557230323553084,"MWG,NVL,MSN,MBB,VHM"
2025-03-12,True,-0.0035872338339686394,0.800000011920929,0.0012000000178813935,-0.004787233851850033,"MWG,HPG,VNM,VHM,NVL"
2025-03-13,True,0.0054856520146131516,1.2000000476837158,0.0018000000715255738,0.0036856519430875775,"VHM,MSN,MWG,MBB,VIC"
2025-03-14,True,-0.0008865426061674953,0.0,0.0,-0.0008865426061674953,"MSN,VIC,MWG,MBB,VHM"
2025-03-17,True,-0.010016919113695621,0.800000011920929,0.0012000000178813935,-0.011216919131577015,"VIC,VCB,MBB,VHM,FPT"
2025-03-18,True,0.003063090145587921,1.2000000476837158,0.0018000000715255738,0.0012630900740623473,"VIC,VHM,PDR,VRE,KDH"
2025-03-19,True,-0.0024695589672774076,0.4000000059604645,0.0006000000089406968,-0.0030695589762181046,"VIC,VHM,VRE,KDH,VCB"
2025-03-20,True,0.0076233502477407455,0.0,0.0,0.0076233502477407455,"VIC,VHM,VRE,KDH,VCB"
2025-03-21,True,0.026171201840043068,0.4000000059604645,0.0006000000089406968,0.025571201831102373,"VIC,VHM,VCB,VRE,NVL"
2025-03-24,True,0.004209023434668779,0.800000011920929,0.0012000000178813935,0.003009023416787386,"VIC,VHM,POW,VCB,VPB"
2025-03-25,True,-0.004000220447778702,0.4000000059604645,0.0006000000089406968,-0.004600220456719399,"VIC,VHM,VPB,NVL,POW"
2025-03-26,True,-0.0042956518009305,0.800000011920929,0.0012000000178813935,-0.005495651818811894,"VCB,POW,VPB,VIC,VJC"
2025-03-27,True,-0.012780791148543358,1.6000001430511475,0.002400000214576721,-0.015180791363120078,"TPB,SAB,POW,HPG,PNJ"
2025-03-28,True,-0.015364465303719044,1.2000000476837158,0.0018000000715255738,-0.017164465375244617,"TPB,POW,VCB,VIC,GVR"
2025-03-31,True,0.025327906012535095,1.2000000476837158,0.0018000000715255738,0.023527905941009522,"POW,VIC,VRE,VHM,GAS"
2025-04-01,True,0.002039353596046567,1.2000000476837158,0.0018000000715255738,0.00023935352452099314,"POW,GVR,VRE,MSN,SSI"
2025-04-02,True,-0.07198097556829453,1.2000000476837158,0.0018000000715255738,-0.0737809756398201,"SAB,GVR,VRE,HPG,KDH"
2025-04-03,True,-0.06004960462450981,1.600000023841858,0.002400000035762787,-0.0624496046602726,"POW,PLX,GVR,BVH,GAS"
2025-04-04,True,-0.07159403711557388,0.800000011920929,0.0012000000178813935,-0.07279403713345528,"BVH,GVR,PLX,PNJ,KDH"
2025-04-08,True,-0.05716877430677414,0.4000000059604645,0.0006000000089406968,-0.05776877431571484,"BVH,KDH,PNJ,FPT,GVR"
2025-04-09,True,0.06663479655981064,0.800000011920929,0.0012000000178813935,0.06543479654192924,"BVH,KDH,PNJ,PLX,BID"
2025-04-10,True,0.0470719039440155,1.2000000476837158,0.0018000000715255738,0.04527190387248993,"STB,BVH,TCB,VRE,BID"
2025-04-11,True,0.00742437643930316,1.2000000476837158,0.0018000000715255738,0.005624376367777586,"FPT,STB,BVH,CTG,PNJ"
2025-04-14,True,-0.010991393588483334,1.2000000476837158,0.0018000000715255738,-0.012791393660008907,"STB,VNM,BVH,ACB,MBB"
2025-04-15,True,-0.025469712913036346,0.800000011920929,0.0012000000178813935,-0.02666971293091774,"STB,VNM,VIC,MBB,FPT"
2025-04-16,True,0.003216699231415987,0.800000011920929,0.0012000000178813935,0.0020166992135345935,"FPT,TPB,STB,VNM,SAB"
2025-04-17,True,-0.005112511105835438,0.4000000059604645,0.0006000000089406968,-0.005712511114776135,"TPB,FPT,VNM,SAB,VIC"
2025-04-18,True,0.026575816795229912,0.800000011920929,0.0012000000178813935,0.025375816777348518,"TPB,SAB,FPT,STB,NVL"
2025-04-21,True,-0.000824374845251441,0.4000000059604645,0.0006000000089406968,-0.0014243748541921378,"TPB,NVL,FPT,SAB,BID"
2025-04-22,True,0.018937110900878906,0.800000011920929,0.0012000000178813935,0.017737110882997512,"FPT,PNJ,TPB,SAB,HPG"
2025-04-23,True,0.02699577994644642,1.2000000476837158,0.0018000000715255738,0.025195779874920846,"FPT,TPB,VIC,PDR,VRE"
2025-04-24,True,0.00014564022421836853,1.2000000476837158,0.0018000000715255738,-0.0016543598473072053,"PNJ,TPB,FPT,MWG,HDB"
2025-04-25,True,0.002221455331891775,0.4000000059604645,0.0006000000089406968,0.0016214553229510784,"FPT,PNJ,TPB,VRE,MWG"
2025-04-28,True,0.001840311335399747,1.2000000476837158,0.0018000000715255738,4.031126387417307e-05,"GVR,MSN,TPB,NVL,MWG"
2025-04-29,True,0.009490018710494041,0.4000000059604645,0.0006000000089406968,0.008890018701553344,"NVL,MSN,GVR,MWG,FPT"
2025-05-05,True,0.025350019335746765,1.2000000476837158,0.0018000000715255738,0.023550019264221192,"NVL,PNJ,MSN,KDH,BVH"
2025-05-06,True,0.018489187583327293,0.4000000059604645,0.0006000000089406968,0.017889187574386598,"NVL,BVH,MSN,KDH,MWG"
2025-05-07,True,0.007591991685330868,0.0,0.0,0.007591991685330868,"NVL,BVH,MSN,KDH,MWG"
2025-05-08,True,-0.011109024286270142,0.4000000059604645,0.0006000000089406968,-0.011709024295210839,"NVL,BVH,MSN,PLX,MWG"
2025-05-09,True,0.014382547698915005,1.600000023841858,0.002400000035762787,0.011982547663152217,"HDB,NVL,GVR,VJC,VCB"
2025-05-12,True,-0.0005486244335770607,1.2000000476837158,0.0018000000715255738,-0.0023486245051026347,"GVR,NVL,TPB,VNM,BVH"
2025-05-13,True,0.017342396080493927,1.2000000476837158,0.0018000000715255738,0.015542396008968354,"GVR,VPB,NVL,FPT,VRE"
