Date,is_rebalance_day,gross_return,turnover,trading_cost,net_return,selected_tickers
2024-12-17,True,0.0007548562134616077,1.0,0.0015,-0.0007451437865383923,"BVH,KDH,FPT,HDB,VRE"
2024-12-18,True,-0.006311990320682526,1.2000000476837158,0.0018000000715255738,-0.008111990392208099,"POW,BVH,PLX,HDB,NVL"
2024-12-19,True,-0.002182301599532366,1.6000001430511475,0.002400000214576721,-0.004582301814109087,"PDR,SSI,BVH,VPB,KDH"
2024-12-20,True,0.01189428847283125,1.2000000476837158,0.0018000000715255738,0.010094288401305676,"NVL,BVH,POW,VNM,KDH"
2024-12-23,True,-0.005596790462732315,0.800000011920929,0.0012000000178813935,-0.006796790480613709,"BVH,NVL,STB,GVR,POW"
2024-12-24,True,0.011811738833785057,0.800000011920929,0.0012000000178813935,0.010611738815903663,"PDR,BVH,POW,NVL,BID"
2024-12-25,True,0.0036334763281047344,1.600000023841858,0.002400000035762787,0.0012334762923419474,"CTG,STB,BVH,MBB,TCB"
2024-12-26,True,0.0013806201750412583,0.800000011920929,0.0012000000178813935,0.0001806201571598648,"STB,MBB,BVH,GAS,MWG"
2024-12-27,True,0.016828449442982674,1.600000023841858,0.002400000035762787,0.014428449407219886,"TPB,CTG,STB,HDB,NVL"
2024-12-30,True,-0.023412063717842102,0.4000000059604645,0.0006000000089406968,-0.024012063726782797,"HDB,STB,PDR,NVL,CTG"
2024-12-31,True,0.005427641328424215,0.800000011920929,0.0012000000178813935,0.004227641310542821,"HDB,STB,BVH,CTG,BID"
2025-01-02,True,-0.0190260112285614,0.4000000059604645,0.0006000000089406968,-0.019626011237502097,"HDB,CTG,STB,BVH,NVL"
2025-01-03,True,-0.007502567954361439,0.4000000059604645,0.0006000000089406968,-0.008102567963302136,"HDB,BVH,NVL,TCB,CTG"
2025-01-06,True,-0.009495139122009277,1.2000000476837158,0.0018000000715255738,-0.01129513919353485,"PDR,MSN,BVH,HDB,SAB"
2025-01-07,True,0.001712338300421834,0.800000011920929,0.0012000000178813935,0.0005123382825404405,"PDR,GVR,BID,MSN,HDB"
2025-01-08,True,-0.008286716416478157,0.800000011920929,0.0012000000178813935,-0.009486716434359551,"HDB,GVR,PDR,TCB,PLX"
2025-01-09,True,-0.030184121802449226,0.4000000059604645,0.0006000000089406968,-0.03078412181138992,"HDB,PLX,PDR,BID,GVR"
2025-01-10,True,0.003940180875360966,1.2000000476837158,0.0018000000715255738,0.0021401808038353917,"HDB,PDR,NVL,STB,SSI"
2025-01-13,True,-0.028626255691051483,0.800000011920929,0.0012000000178813935,-0.029826255708932877,"NVL,HDB,PDR,CTG,MSN"
2025-01-14,True,0.02056489698588848,0.800000011920929,0.0012000000178813935,0.019364896968007087,"NVL,HDB,VRE,PLX,PDR"
2025-01-15,True,-0.0002499793190509081,0.4000000059604645,0.0006000000089406968,-0.0008499793279916049,"NVL,HDB,PDR,MSN,VRE"
2025-01-16,True,0.013181434012949467,0.800000011920929,0.0012000000178813935,0.011981433995068073,"NVL,HDB,PDR,VCB,SSI"
2025-01-17,True,0.001742292894050479,1.2000000476837158,0.0018000000715255738,-5.770717747509489e-05,"HDB,NVL,BVH,SAB,GVR"
2025-01-20,True,-0.011669378727674484,1.2000000476837158,0.0018000000715255738,-0.013469378799200057,"HDB,NVL,BID,PDR,POW"
2025-01-21,True,-0.021387960761785507,0.4000000059604645,0.0006000000089406968,-0.021987960770726202,"HDB,POW,PDR,BVH,NVL"
2025-01-22,True,0.01062285341322422,0.4000000059604645,0.0006000000089406968,0.010022853404283523,"NVL,HDB,GVR,PDR,BVH"
2025-01-23,True,0.0068247560411691666,1.2000000476837158,0.0018000000715255738,0.0050247559696435925,"HDB,VPB,TCB,NVL,FPT"
2025-01-24,True,-0.008900733664631844,1.2000000476837158,0.0018000000715255738,-0.010700733736157417,"MSN,PDR,HDB,NVL,MWG"
2025-02-03,True,0.0034961123019456863,1.600000023841858,0.002400000035762787,0.0010961122661828993,"FPT,VNM,GVR,SAB,HDB"
2025-02-04,True,0.011234693229198456,1.600000023841858,0.002400000035762787,0.008834693193435668,"VNM,CTG,NVL,PDR,STB"
2025-02-05,True,-0.0015886994078755379,1.2000000476837158,0.0018000000715255738,-0.003388699479401112,"PDR,VRE,NVL,MSN,FPT"
2025-02-06,True,-0.000979447504505515,1.2000000476837158,0.0018000000715255738,-0.002779447576031089,"TCB,PNJ,PDR,HDB,NVL"
2025-02-07,True,-0.002727462211623788,1.600000023841858,0.002400000035762787,-0.005127462247386575,"CTG,BVH,POW,TCB,BID"
2025-02-10,True,0.015378646552562714,2.0,0.003,0.012378646552562714,"HPG,PDR,STB,FPT,PLX"
2025-02-11,True,-0.003518654964864254,0.800000011920929,0.0012000000178813935,-0.004718654982745648,"TPB,HPG,PLX,VPB,FPT"
2025-02-12,True,-0.0019346169428899884,1.600000023841858,0.002400000035762787,-0.0043346169786527755,"BVH,NVL,STB,BID,HPG"
2025-02-13,True,0.014217063784599304,1.600000023841858,0.002400000035762787,0.011817063748836516,"MWG,GVR,NVL,PLX,POW"
2025-02-14,True,-0.0075720567256212234,0.800000011920929,0.0012000000178813935,-0.008772056743502617,"GVR,MWG,BVH,VNM,NVL"
2025-02-17,True,0.004960494581609964,1.6000001430511475,0.002400000214576721,0.002560494367033243,"GVR,MSN,POW,SAB,PLX"
2025-02-18,True,0.011469182558357716,1.600000023841858,0.002400000035762787,0.009069182522594928,"BVH,VRE,NVL,GVR,PNJ"
