model,best_val_nll,rmse,mae,ic,rank_ic_by_day,directional_accuracy,nll,topk_overlap,topk_hit_rate,pred_topk_mean_return,pred_bottomk_mean_return,top_bottom_return_spread,oracle_topk_mean_return,topk_return_capture,top_k,rebalance_every,hold_k,min_score,total_net_return,annualized_sharpe,max_drawdown,mean_daily_net_return,average_turnover,total_trading_cost,positive_day_ratio,forecast_rank_score
stock_mamba_hybrid,-2.7696948051452637,0.02228463813662529,0.015194524079561234,0.1125902608036995,0.052401080565707935,0.5245224833488464,-2.4830217361450195,0.23214285714285715,0.7321428571428571,0.003242922703858702,-0.0002444459485494528,0.0034873686524081546,0.028223881923310858,0.11489995290762202,5,1,0,,0.2947310216696237,0.9911919872059815,-0.23779269488806343,0.0010711368702127533,1.447857212062393,0.608100029066205,0.5142857142857142,2.522348130453889
transformer,-2.7235405445098877,0.022411812096834183,0.015520239248871803,0.07614170759916306,-0.00662799936437311,0.5099380612373352,-2.4687461853027344,0.13428571428571429,0.5035714285714286,0.0006684575231702183,0.001964575500213479,-0.0012961179770432604,0.028223881923310858,0.023684109967102768,5,1,0,,-0.3353410688330697,-1.4906953152328628,-0.3450607534557686,-0.0013533284007051925,1.3478572059954916,0.5661000265181064,0.41785714285714287,2.492586088523508
lstm,-2.735180139541626,0.022338902577757835,0.015138598158955574,0.08851594477891922,0.005270935960591133,0.5100671052932739,-2.441410541534424,0.25142857142857145,0.7392857142857143,0.0034614973828865914,0.0002409589052539169,0.0032205384776326745,0.028223881923310858,0.12264426956901518,5,1,0,,0.618359359403936,1.5742858610692554,-0.1857704533325244,0.001906854507731207,1.036428616940975,0.43530001911520966,0.5678571428571428,2.468231630789235
original_mamba_bgnn_full,-2.669687509536743,0.022740637883543968,0.015581096522510052,-0.005618677008897066,0.02710789766407119,0.49832215905189514,-2.32183837890625,0.24000000000000002,0.7571428571428571,0.002921516753095992,0.0003106223018546318,0.00261089445124136,0.028223881923310858,0.10351222277056911,5,1,0,,0.4800252997794494,1.365003449679925,-0.20996860572297027,0.0015683025164429897,0.9021428897976875,0.3789000137150288,0.55,2.3535314612748626
