model,top_k,rebalance_every,hold_k,min_score,total_net_return,annualized_sharpe,max_drawdown,mean_daily_net_return,average_turnover,total_trading_cost,positive_day_ratio
stock_mamba_hybrid,5,1,0,,0.6750205102089974,1.7006158456882923,-0.21924680619703207,0.002023106864823161,1.1621429039963653,0.4881000196784735,0.5357142857142857
transformer,5,1,0,,0.0259952946004951,0.21554837535678062,-0.21140691982824578,0.00018894061456916709,1.2378571941384247,0.5199000215381384,0.45357142857142857
lstm,5,1,0,,0.08111714106196666,0.43371681790032995,-0.2424885538048629,0.00037186184995225633,0.9564286037215165,0.401700013563037,0.4928571428571429
original_mamba_bgnn_full,5,1,0,,-0.18536176965559004,-0.5170958228062583,-0.3227378877372601,-0.0005750783984407983,1.1550000505787985,0.4851000212430954,0.48214285714285715
