Date,is_rebalance_day,gross_return,turnover,trading_cost,net_return,selected_tickers
2024-12-17,True,0.009000608697533607,1.0,0.0015,0.007500608697533608,"GVR,BID,PDR,HPG,FPT"
2024-12-18,True,-0.007909768261015415,1.2000000476837158,0.0018000000715255738,-0.009709768332540988,"VRE,MWG,PDR,FPT,GAS"
2024-12-19,True,-0.00015186704695224762,0.800000011920929,0.0012000000178813935,-0.0013518670648336411,"MWG,SSI,BVH,PDR,FPT"
2024-12-20,True,0.005319269374012947,2.0,0.003,0.002319269374012947,"VCB,ACB,GVR,VHM,STB"
2024-12-23,True,-0.006128277629613876,1.6000001430511475,0.002400000214576721,-0.008528277844190597,"NVL,POW,BID,STB,TPB"
2024-12-24,True,0.019088556990027428,1.2000000476837158,0.0018000000715255738,0.017288556918501854,"GVR,GAS,TPB,STB,MWG"
2024-12-25,True,-0.00013984451652504504,1.600000023841858,0.002400000035762787,-0.002539844552287832,"GVR,MSN,SSI,PDR,VHM"
2024-12-26,True,0.0009806277230381966,1.600000023841858,0.002400000035762787,-0.0014193723127245905,"MBB,BID,ACB,VCB,GVR"
2024-12-27,True,-0.003385622287169099,1.2000000476837158,0.0018000000715255738,-0.005185622358694673,"VCB,GAS,MWG,FPT,MBB"
2024-12-30,True,-0.0075974902138113976,1.600000023841858,0.002400000035762787,-0.009997490249574185,"GVR,NVL,VCB,PDR,HPG"
2024-12-31,True,-0.0020810861606150866,1.600000023841858,0.002400000035762787,-0.004481086196377874,"PNJ,HDB,MWG,MBB,VCB"
2025-01-02,True,-0.00634131021797657,1.2000000476837158,0.0018000000715255738,-0.008141310289502143,"HDB,GVR,VCB,VHM,BID"
2025-01-03,True,0.0014884542906656861,1.2000000476837158,0.0018000000715255738,-0.0003115457808598877,"HDB,NVL,STB,CTG,BID"
2025-01-06,True,-0.0038626587484031916,0.800000011920929,0.0012000000178813935,-0.0050626587662845855,"STB,HDB,FPT,CTG,PDR"
2025-01-07,True,0.0024877237156033516,1.2000000476837158,0.0018000000715255738,0.0006877236440777778,"PDR,GVR,BID,HDB,MWG"
2025-01-08,True,-0.008055414073169231,1.2000000476837158,0.0018000000715255738,-0.009855414144694805,"GVR,HDB,VNM,GAS,FPT"
2025-01-09,True,-0.027912477031350136,0.800000011920929,0.0012000000178813935,-0.02911247704923153,"HDB,GVR,PLX,FPT,PDR"
2025-01-10,True,0.0008262414485216141,0.800000011920929,0.0012000000178813935,-0.00037375856935977945,"HDB,PDR,GVR,STB,NVL"
2025-01-13,True,-0.02038377895951271,0.4000000059604645,0.0006000000089406968,-0.020983778968453406,"NVL,PDR,HDB,STB,VCB"
2025-01-14,True,0.015656674280762672,0.800000011920929,0.0012000000178813935,0.014456674262881278,"NVL,HDB,PLX,PDR,VHM"
2025-01-15,True,0.002721976488828659,1.6000001430511475,0.002400000214576721,0.00032197627425193786,"NVL,FPT,VRE,ACB,GVR"
2025-01-16,True,0.015351230278611183,1.2000000476837158,0.0018000000715255738,0.01355123020708561,"FPT,STB,ACB,HDB,CTG"
2025-01-17,True,-0.0036381371319293976,2.0,0.003,-0.006638137131929398,"VCB,VHM,MWG,VJC,VIC"
2025-01-20,True,-0.0035529923625290394,1.6000001430511475,0.002400000214576721,-0.005952992577105761,"GVR,MWG,HPG,FPT,KDH"
2025-01-21,True,-0.01090226136147976,2.0,0.003,-0.013902261361479758,"VCB,NVL,ACB,VPB,GAS"
2025-01-22,True,0.01597137749195099,1.2000000476837158,0.0018000000715255738,0.014171377420425416,"NVL,POW,VPB,HDB,PDR"
