Date,is_rebalance_day,gross_return,turnover,trading_cost,net_return,selected_tickers
2024-12-17,True,0.003383849747478962,1.0,0.0015,0.001883849747478962,"KDH,VHM,GAS,BID,PDR"
2024-12-18,True,-0.011922730132937431,1.2000000476837158,0.0018000000715255738,-0.013722730204463005,"NVL,PDR,BID,MWG,SAB"
2024-12-19,True,-0.0030886277090758085,1.600000023841858,0.002400000035762787,-0.005488627744838596,"KDH,HPG,PDR,SSI,POW"
2024-12-20,True,0.007956353016197681,1.600000023841858,0.002400000035762787,0.005556352980434894,"BVH,SAB,VNM,KDH,VCB"
2024-12-23,True,-0.0026901999954134226,1.6000001430511475,0.002400000214576721,-0.005090200209990144,"NVL,STB,TPB,VRE,SAB"
2024-12-24,True,0.017442384734749794,1.2000000476837158,0.0018000000715255738,0.01564238466322422,"VRE,VHM,STB,PNJ,TCB"
2024-12-25,True,0.010390814393758774,1.6000001430511475,0.002400000214576721,0.007990814179182053,"TPB,BID,SSI,MBB,STB"
2024-12-26,True,0.0014787865802645683,1.600000023841858,0.002400000035762787,-0.0009212134554982187,"VCB,GAS,MBB,KDH,PLX"
2024-12-27,True,0.01364913396537304,1.6000001430511475,0.002400000214576721,0.011249133750796319,"PLX,POW,HDB,FPT,VNM"
2024-12-30,True,-0.01286905724555254,1.6000001430511475,0.002400000214576721,-0.01526905746012926,"NVL,PDR,KDH,HDB,VIC"
2024-12-31,True,-0.0029083825647830963,1.2000000476837158,0.0018000000715255738,-0.00470838263630867,"KDH,FPT,VIC,BVH,GAS"
2025-01-02,True,-0.01812143623828888,1.2000000476837158,0.0018000000715255738,-0.019921436309814453,"BVH,MWG,VRE,VIC,MSN"
2025-01-03,True,-0.008438961580395699,2.000000238418579,0.003000000357627869,-0.011438961938023568,"VHM,NVL,PNJ,TCB,GVR"
2025-01-06,True,0.012487106025218964,2.0,0.003,0.009487106025218964,"ACB,SAB,STB,MSN,BID"
2025-01-07,True,0.010847045108675957,1.600000023841858,0.002400000035762787,0.008447045072913169,"GVR,POW,PDR,GAS,BID"
2025-01-08,True,-0.010408949106931686,1.600000023841858,0.002400000035762787,-0.012808949142694474,"PDR,TCB,PLX,HDB,SSI"
2025-01-09,True,-0.015747031196951866,1.2000000476837158,0.0018000000715255738,-0.01754703126847744,"PLX,HDB,VHM,VIC,VCB"
